phase,cell_id,U_norm,taskset_index,generation_seed,taskset_id,exact_e0,e0_index,request_id,analysis_id,analysis_variant,initial_solver_status,retry_solver_status,final_solver_status,certification_status,taskset_proven,first_failed_priority,candidate_vector,task_status_vector,candidate_found_task_count,certified_task_count,checked_w_count,checked_h_count,checked_q_count,envelope_calls,worker_startup_seconds,solver_wall_seconds,solver_cpu_seconds,serialization_seconds,deserialization_seconds,transport_and_exit_seconds,total_wall_seconds,timeout,numeric_error,internal_error,not_applicable,dependency_status,dominance_status,source_vector_hash,target_carry_in_vector_hash,task_input_hash
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,0.4,0,1593532496,v93-p3-screening-u0-t00-54c35eaa9f43,21473099401200000281/200000000000000000000,3,459c13e4f01cc1fb15ceb43a9a1037a5cbc903819c972fc67f55be968149ab4d,03b05848c0d8edb21ee3f937ad486af38a1eb07c45e44e0404469bdc2ad53763,LOC_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,6,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",43],[""5"",44],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",6,0,74,18,1110,1110,0.002578843,90.033578650,90.032058679,0.000259974,0.000388428,0.001641442,90.038447337,True,False,False,False,NOT_CHECKED,NOT_CHECKED,e3bc7a774bf76c9a2c29bdc95e127169edd9a5d825aa71dde1639f330bb7d2ad,,5be92f155a38c803d293d7d0d5ad42f2dfea56499aa9f6161decb29780c25675
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,0.4,0,1593532496,v93-p3-screening-u0-t00-54c35eaa9f43,21473099401200000281/200000000000000000000,3,cc7e10d353f4043a9b947dcabebb294706bc0dda8a1b8df6ec1e1ca5c4ee9f52,401efbbc28af5f5766129ba69c3c24290051714165af393d3291497d18a8b108,CW_THETA_CW,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,142,10,311,311,0.002205934,10.189621229,10.189366540,0.000227072,0.000286734,0.001542258,10.193883227,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,,5be92f155a38c803d293d7d0d5ad42f2dfea56499aa9f6161decb29780c25675
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,0.4,0,1593532496,v93-p3-screening-u0-t00-54c35eaa9f43,21473099401200000281/200000000000000000000,3,83ad13a761bbb962e57d23c42855e2805c0cae9e61a4b1bcf84595c18e5237a0,6272397998ece080421edb2ff807223e6e9d081afdccf656bea5d05992a9db53,LOC_THETA_CW,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,142,10,311,311,0.002163960,10.276881814,10.276701502,0.000244104,0.000439986,0.001458153,10.281188017,False,False,False,False,VALID,SATISFIED,b9dc7545bfe9febaf5dca45d3780f553b93fb0e7c343380ad277c3d232b81ec4,b9dc7545bfe9febaf5dca45d3780f553b93fb0e7c343380ad277c3d232b81ec4,5be92f155a38c803d293d7d0d5ad42f2dfea56499aa9f6161decb29780c25675
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,0.4,0,1593532496,v93-p3-screening-u0-t00-54c35eaa9f43,21473099401200000281/200000000000000000000,3,4e1594985bc5ed66636d1e748c0fd6e9e9da92277aadd71fff275a2d823aa9c7,fc0edbe1fe22af9e9fcbee76c7dd17c86d50352991c3b6d0e9523d95039bd3b1,LOC_THETA_LOC,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,142,10,311,311,0.002139075,10.186842066,10.186540853,0.000257750,0.000322383,0.001659199,10.191220473,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,,5be92f155a38c803d293d7d0d5ad42f2dfea56499aa9f6161decb29780c25675
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,0.4,1,475610821,v93-p3-screening-u0-t01-c29599608520,21473099401200000281/200000000000000000000,3,68647dd04725a0f2bf9a025a2f0916beadfe221d87c8213f8c369d1c87e287e7,1c5d4209541a0029e0dfda4a30223d1794fc1bf95ff6541f11886b6529528bbf,CW_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,7,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,116,43,2011,2011,0.002216435,90.072501107,90.070636110,0.000328204,0.000434556,0.001635254,90.077115556,True,False,False,False,NOT_CHECKED,NOT_CHECKED,b55f58630db142d855f2bb81776c972d6b4f646de9e3aecb7753fff384ca335a,,cfaa1349937b3bda248a60157e80f31b466297a1b81bb1b9eef547a362e11b6e
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,0.4,1,475610821,v93-p3-screening-u0-t01-c29599608520,21473099401200000281/200000000000000000000,3,5d5c9a606875f178aa1c33e84e584b4d6904a809f42b5b48072e4db82c803962,0c2ac20e7186aa6028e6272330c6d8b66cd859dd3495215aae3af1dbb4a57f1a,LOC_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,7,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,114,31,1535,1535,0.002275141,90.021156430,90.018783872,0.000285091,0.000349844,0.001694159,90.025760665,True,False,False,False,NOT_CHECKED,NOT_CHECKED,b55f58630db142d855f2bb81776c972d6b4f646de9e3aecb7753fff384ca335a,,cfaa1349937b3bda248a60157e80f31b466297a1b81bb1b9eef547a362e11b6e
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,0.4,1,475610821,v93-p3-screening-u0-t01-c29599608520,21473099401200000281/200000000000000000000,3,56146aac223da1fe3cda1b8dcd67997af6cd22e3741687f2fc4d7a0ba24894cd,55bd92004126fde6e46a473450bddf9879c5c2b352fc9540d1232771f9ebab50,CW_THETA_CW,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,7,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",10],[""5"",17],[""6"",19],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,72,33,1576,1576,0.002518688,90.029905460,90.027620327,0.000339144,0.000360695,0.001691337,90.034815324,True,False,False,False,NOT_CHECKED,NOT_CHECKED,,,cfaa1349937b3bda248a60157e80f31b466297a1b81bb1b9eef547a362e11b6e
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,0.4,1,475610821,v93-p3-screening-u0-t01-c29599608520,21473099401200000281/200000000000000000000,3,eb60e06017b84c1bf837f622b9e4b137a80d07271c2d1c3030de27ba0729c56e,8a1618611d9fb2ed2c6194fe5c01b9cf001ec8bb909d8882fc17d9899db40bb9,LOC_THETA_CW,NOT_APPLICABLE_DEPENDENCY,,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,False,,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""1"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""2"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""3"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""4"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""5"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""6"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""7"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""8"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""9"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""]]",0,0,0,0,0,0,0.002294297,0.001605400,0.001595421,0.000191604,0.000343262,0.001306872,0.005741435,False,False,False,True,INVALID,NOT_APPLICABLE,,,cfaa1349937b3bda248a60157e80f31b466297a1b81bb1b9eef547a362e11b6e
SCREENING,U0.4-E0=21473099401200000281/200000000000000000000,0.4,1,475610821,v93-p3-screening-u0-t01-c29599608520,21473099401200000281/200000000000000000000,3,c177449599a10acaeb348d9a544724e42e90f12b2c326c793dff1faa3be6c8f4,4465d0324d9facc95dc7c3840fa3a12df311756b8bddafb07c33401503e57216,LOC_THETA_LOC,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,7,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",10],[""5"",17],[""6"",19],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,69,14,727,727,0.002233241,90.096619010,90.094663998,0.000288648,0.000422573,0.001680337,90.101243809,True,False,False,False,NOT_CHECKED,NOT_CHECKED,,,cfaa1349937b3bda248a60157e80f31b466297a1b81bb1b9eef547a362e11b6e
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,0.4,0,1593532496,v93-p3-screening-u0-t00-54c35eaa9f43,43409021832000000987/400000000000000000000,4,659f8afca91988c9c2c75ff192a5978496443b0348c5a0f0e4e3a6fc5e2236e2,54aa3c269070b84b2f909141abd1f1b5aff6a7b4a601654e9e4955a861ec4602,CW_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,6,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",43],[""5"",44],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",6,0,76,31,1561,1561,0.002229921,90.090796849,90.088471792,0.000434675,0.000485422,0.001925423,90.095872290,True,False,False,False,NOT_CHECKED,NOT_CHECKED,e3bc7a774bf76c9a2c29bdc95e127169edd9a5d825aa71dde1639f330bb7d2ad,,5be92f155a38c803d293d7d0d5ad42f2dfea56499aa9f6161decb29780c25675
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,0.4,0,1593532496,v93-p3-screening-u0-t00-54c35eaa9f43,43409021832000000987/400000000000000000000,4,b7cc400537e92e0d293b057d114490c74e7ae82e3683f1779a120ec4a5a923c1,f37c1b006211eaa382f125b21f47671a7f3678569cf2436c78e36a8f78543441,LOC_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,6,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",43],[""5"",44],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",6,0,74,17,1040,1040,0.002122070,90.014956850,90.012808470,0.000316181,0.000473409,0.001623337,90.019491847,True,False,False,False,NOT_CHECKED,NOT_CHECKED,e3bc7a774bf76c9a2c29bdc95e127169edd9a5d825aa71dde1639f330bb7d2ad,,5be92f155a38c803d293d7d0d5ad42f2dfea56499aa9f6161decb29780c25675
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,0.4,0,1593532496,v93-p3-screening-u0-t00-54c35eaa9f43,43409021832000000987/400000000000000000000,4,5091384d4ba05d51ff012ca7b3fa0ef339b523a1f4bb3797b75edced16cb72b8,3f6cd50a6bf4094db13b7c0c5e2b82e2a24453e8c2be9f6631202c0de79f4bd9,CW_THETA_CW,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,142,10,311,311,0.002312608,10.752019564,10.751746349,0.000280783,0.000407153,0.001673140,10.756693248,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,,5be92f155a38c803d293d7d0d5ad42f2dfea56499aa9f6161decb29780c25675
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,0.4,0,1593532496,v93-p3-screening-u0-t00-54c35eaa9f43,43409021832000000987/400000000000000000000,4,0b45976af2cb239b860bf5d1ac4a2a329046a047f9fc2ba10ec947a173ad5b81,a3340888fd01fd61f68b85d4cdeb651ea38b4f5f9f274cab3ca3ed244bce54fd,LOC_THETA_CW,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,142,10,311,311,0.002274339,10.842920131,10.842704164,0.000299900,0.000558842,0.001634908,10.847688120,False,False,False,False,VALID,SATISFIED,b9dc7545bfe9febaf5dca45d3780f553b93fb0e7c343380ad277c3d232b81ec4,b9dc7545bfe9febaf5dca45d3780f553b93fb0e7c343380ad277c3d232b81ec4,5be92f155a38c803d293d7d0d5ad42f2dfea56499aa9f6161decb29780c25675
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,0.4,0,1593532496,v93-p3-screening-u0-t00-54c35eaa9f43,43409021832000000987/400000000000000000000,4,4f0ddeb93acc8513377f839ed20726aafcde1e98ff0b9001e1ba1511ff2c61b5,f1963a2ec8b445a0d364f23a869d51ce14bddc8918f1790d15be0fc27940d4b0,LOC_THETA_LOC,COMPLETED,,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,142,10,311,311,0.002304441,10.757927712,10.757684757,0.000254282,0.000407383,0.001849597,10.762743415,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,,5be92f155a38c803d293d7d0d5ad42f2dfea56499aa9f6161decb29780c25675
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,0.4,1,475610821,v93-p3-screening-u0-t01-c29599608520,43409021832000000987/400000000000000000000,4,910d347184a3663760c5e7498f8f655c4eeb6f0555b3f68616df78d9f005c22b,626c5a6db1faf06bc7fa920732cca995ad154fd9da2aa9d4cb81162f7a35ae37,CW_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,7,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,116,40,1871,1871,0.002195159,90.011204950,90.004784507,0.000337551,0.000519607,0.001650245,90.015907512,True,False,False,False,NOT_CHECKED,NOT_CHECKED,b55f58630db142d855f2bb81776c972d6b4f646de9e3aecb7753fff384ca335a,,cfaa1349937b3bda248a60157e80f31b466297a1b81bb1b9eef547a362e11b6e
SCREENING,U0.4-E0=43409021832000000987/400000000000000000000,0.4,1,475610821,v93-p3-screening-u0-t01-c29599608520,43409021832000000987/400000000000000000000,4,66efbafc763e3b37ff34173089e1ce6bfb387c3805e3b8f896f30195fcd96489,94f0ca920d8a5677600df8ba8bc27e8500599489cb1accb52429b17e33100dfb,LOC_D,TIMEOUT,TIMEOUT,TIMEOUT,NOT_CERTIFIED,False,7,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",7,0,114,28,1375,1375,0.003154836,90.079824853,90.077595594,0.000342010,0.000567387,0.002030125,90.085919211,True,False,False,False,NOT_CHECKED,NOT_CHECKED,b55f58630db142d855f2bb81776c972d6b4f646de9e3aecb7753fff384ca335a,,cfaa1349937b3bda248a60157e80f31b466297a1b81bb1b9eef547a362e11b6e
