candidate_id,exact_e0,numerator,denominator,origins,covered_intervals,covered_tasksets,covered_tasks,covered_relations,covered_variants,covered_U_0_4_intervals,covered_U_0_4_tasksets,covered_U_0_6_intervals,covered_U_0_6_tasksets,representation_cost,minimum_distance_to_selected,selected,selection_rank
E0C07283,25393423790400000829/200000000000000000000,25393423790400000829,200000000000000000000,INTERVAL_MIDPOINT,196,11,18,2,4,104,6,92,5,41,,False,
E0C07284,25394548970700000129/200000000000000000000,25394548970700000129,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,197,11,19,2,4,104,6,93,5,41,,False,
E0C07285,2540032414020000007/20000000000000000000,2540032414020000007,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,198,11,19,2,4,104,6,94,5,39,,False,
E0C07286,50811523498800000121/400000000000000000000,50811523498800000121,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,197,11,19,2,4,103,6,94,5,41,,False,
E0C07287,50814297350400001011/400000000000000000000,50814297350400001011,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,196,11,19,2,4,102,6,94,5,41,,False,
E0C07288,3175958973300000039/25000000000000000000,3175958973300000039,25000000000000000000,INTERVAL_MIDPOINT,196,11,19,2,4,102,6,94,5,39,,False,
E0C07289,25410786032100000561/200000000000000000000,25410786032100000561,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,195,11,19,2,4,101,6,94,5,41,,False,
E0C07290,12706236932700000117/100000000000000000000,12706236932700000117,100000000000000000000,INTERVAL_MIDPOINT,195,11,19,2,4,101,6,94,5,41,,False,
E0C07291,397098033384375001/3125000000000000000,397098033384375001,3125000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,194,11,19,2,4,101,6,93,5,37,,False,
E0C07292,50836498055400000053/400000000000000000000,50836498055400000053,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,193,11,19,2,4,101,6,92,5,41,,False,
E0C07293,50847671748600000343/400000000000000000000,50847671748600000343,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,192,10,18,2,4,100,5,92,5,41,,False,
E0C07294,50854721337600000609/400000000000000000000,50854721337600000609,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,191,10,18,2,4,99,5,92,5,41,,False,
E0C07295,50859447244800000533/400000000000000000000,50859447244800000533,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,190,10,18,2,4,98,5,92,5,41,,False,
E0C07296,50865298218000000601/400000000000000000000,50865298218000000601,400000000000000000000,INTERVAL_MIDPOINT,189,10,17,2,4,98,5,91,5,41,,False,
E0C07297,25436548064700000617/200000000000000000000,25436548064700000617,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,189,10,17,2,4,98,5,91,5,41,,False,
E0C07298,12719248771500000101/100000000000000000000,12719248771500000101,100000000000000000000,INTERVAL_MIDPOINT,189,10,17,2,4,98,5,91,5,41,,False,
E0C07299,12720148979100000171/100000000000000000000,12720148979100000171,100000000000000000000,INTERVAL_MIDPOINT,189,10,17,2,4,98,5,91,5,41,,False,
E0C07300,2544254826450000051/20000000000000000000,2544254826450000051,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,190,10,17,2,4,99,5,91,5,39,,False,
E0C07301,12721911351600000501/100000000000000000000,12721911351600000501,100000000000000000000,INTERVAL_MIDPOINT,191,10,17,2,4,99,5,92,5,41,,False,
E0C07302,1590426508537500021/12500000000000000000,1590426508537500021,12500000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,191,10,17,2,4,99,5,92,5,39,,False,
E0C07303,50895595086000000667/400000000000000000000,50895595086000000667,400000000000000000000,INTERVAL_MIDPOINT,191,10,17,2,4,99,5,92,5,41,,False,
E0C07304,10181279469360000299/80000000000000000000,10181279469360000299,80000000000000000000,INTERVAL_MIDPOINT,192,10,17,2,4,99,5,93,5,40,,False,
E0C07305,12728474229150000241/100000000000000000000,12728474229150000241,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,192,10,17,2,4,99,5,93,5,41,,False,
E0C07306,12731830241100000271/100000000000000000000,12731830241100000271,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,191,10,17,2,4,98,5,93,5,41,,False,
E0C07307,50929346391000001081/400000000000000000000,50929346391000001081,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,192,10,17,2,4,98,5,94,5,41,,False,
E0C07308,2546636102400000057/20000000000000000000,2546636102400000057,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,191,10,17,2,4,97,5,94,5,39,,False,
E0C07309,10187084508240000247/80000000000000000000,10187084508240000247,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,192,10,17,2,4,97,5,95,5,40,,False,
E0C07310,50938348001400000581/400000000000000000000,50938348001400000581,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,191,10,17,2,4,96,5,95,5,41,,False,
E0C07311,50947720959600000493/400000000000000000000,50947720959600000493,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,192,10,17,2,4,96,5,96,5,41,,False,
E0C07312,3184691789662500039/25000000000000000000,3184691789662500039,25000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,191,10,17,2,4,95,5,96,5,39,,False,
E0C07313,25477646848200000321/200000000000000000000,25477646848200000321,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,190,10,17,2,4,94,5,96,5,41,,False,
E0C07314,79617998058750001/625000000000000000,79617998058750001,625000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,191,10,17,2,4,95,5,96,5,35,,False,
E0C07315,25477984439700000311/200000000000000000000,25477984439700000311,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,190,10,17,2,4,94,5,96,5,41,,False,
E0C07316,3184776187500000039/25000000000000000000,3184776187500000039,25000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,189,10,17,2,4,93,5,96,5,39,,False,
E0C07317,3184804319962500039/25000000000000000000,3184804319962500039,25000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,188,10,17,2,4,92,5,96,5,39,,False,
E0C07318,3184832452350000039/25000000000000000000,3184832452350000039,25000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,187,10,17,2,4,91,5,96,5,39,,False,
E0C07319,12739349521200000293/100000000000000000000,12739349521200000293,100000000000000000000,INTERVAL_MIDPOINT,187,10,17,2,4,91,5,96,5,41,,False,
E0C07320,25478884677300000313/200000000000000000000,25478884677300000313,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,186,10,17,2,4,90,5,96,5,41,,False,
E0C07321,5095814658000000083/40000000000000000000,5095814658000000083,40000000000000000000,INTERVAL_MIDPOINT,185,10,17,2,4,89,5,96,5,39,,False,
E0C07322,25479109735200000313/200000000000000000000,25479109735200000313,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,185,10,17,2,4,89,5,96,5,41,,False,
E0C07323,3184916849062500039/25000000000000000000,3184916849062500039,25000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,184,10,17,2,4,88,5,96,5,39,,False,
E0C07324,3184944981150000039/25000000000000000000,3184944981150000039,25000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,183,10,17,2,4,87,5,96,5,39,,False,
E0C07325,25479784905300000311/200000000000000000000,25479784905300000311,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,182,10,17,2,4,86,5,96,5,41,,False,
E0C07326,2548000996080000031/20000000000000000000,2548000996080000031,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,181,10,17,2,4,85,5,96,5,39,,False,
E0C07327,2548023501570000031/20000000000000000000,2548023501570000031,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,180,10,17,2,4,84,5,96,5,39,,False,
E0C07328,25480460070000000311/200000000000000000000,25480460070000000311,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,179,10,17,2,4,83,5,96,5,41,,False,
E0C07329,3185085640462500039/25000000000000000000,3185085640462500039,25000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,178,10,17,2,4,82,5,96,5,39,,False,
E0C07330,25480910176800000311/200000000000000000000,25480910176800000311,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,177,10,17,2,4,81,5,96,5,41,,False,
E0C07331,2548113522930000031/20000000000000000000,2548113522930000031,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,176,10,17,2,4,80,5,96,5,39,,False,
E0C07332,2548136028120000031/20000000000000000000,2548136028120000031,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,175,10,17,2,4,79,5,96,5,39,,False,
E0C07333,2548158533250000031/20000000000000000000,2548158533250000031,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,174,10,17,2,4,78,5,96,5,39,,False,
E0C07334,50971497152400000323/400000000000000000000,50971497152400000323,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,173,9,16,2,4,77,4,96,5,41,,False,
E0C07335,50985973159800000463/400000000000000000000,50985973159800000463,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,172,9,16,2,4,77,4,95,5,41,,False,
E0C07336,10198199500800000333/80000000000000000000,10198199500800000333,80000000000000000000,INTERVAL_MIDPOINT,172,9,16,2,4,77,4,95,5,40,,False,
E0C07337,50998497155400000761/400000000000000000000,50998497155400000761,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,173,9,16,2,4,78,4,95,5,41,,False,
E0C07338,318801545175000007/2500000000000000000,318801545175000007,2500000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,172,9,16,2,4,77,4,95,5,37,,False,
E0C07339,25508849351400000003/200000000000000000000,25508849351400000003,200000000000000000000,INTERVAL_MIDPOINT,171,9,16,2,4,77,4,94,5,41,,False,
E0C07340,25510798973100000427/200000000000000000000,25510798973100000427,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,171,9,16,2,4,77,4,94,5,41,,False,
E0C07341,51031871214600001059/400000000000000000000,51031871214600001059,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,172,9,16,2,4,77,4,95,5,41,,False,
E0C07342,51035095064400001361/400000000000000000000,51035095064400001361,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,173,9,16,2,4,78,4,95,5,41,,False,
E0C07343,51056845816200000737/400000000000000000000,51056845816200000737,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,174,9,16,2,4,79,4,95,5,41,,False,
E0C07344,10215449240520000141/80000000000000000000,10215449240520000141,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,175,9,16,2,4,80,4,95,5,40,,False,
E0C07345,6385274643300000141/50000000000000000000,6385274643300000141,50000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,174,9,16,2,4,79,4,95,5,39,,False,
E0C07346,10217744645040000163/80000000000000000000,10217744645040000163,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,173,9,16,2,4,79,4,94,5,40,,False,
E0C07347,5109164864640000001/40000000000000000000,5109164864640000001,40000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,174,9,16,2,4,79,4,95,5,39,,False,
E0C07348,5109179530080000203/40000000000000000000,5109179530080000203,40000000000000000000,INTERVAL_MIDPOINT,175,9,16,2,4,79,4,96,5,39,,False,
E0C07349,51091873674600000009/400000000000000000000,51091873674600000009,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,175,9,16,2,4,79,4,96,5,41,,False,
E0C07350,25551748751400000171/200000000000000000000,25551748751400000171,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,174,9,16,2,4,79,4,95,5,41,,False,
E0C07351,51127498470000000031/400000000000000000000,51127498470000000031,400000000000000000000,INTERVAL_MIDPOINT,173,9,16,2,4,78,4,95,5,41,,False,
E0C07352,1278187461750000001/10000000000000000000,1278187461750000001,10000000000000000000,INTERVAL_MIDPOINT,173,9,16,2,4,78,4,95,5,39,,False,
E0C07353,10225874445480000169/80000000000000000000,10225874445480000169,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,173,9,16,2,4,78,4,95,5,40,,False,
E0C07354,10229174685480000101/80000000000000000000,10229174685480000101,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,172,9,16,2,4,78,4,94,5,40,,False,
E0C07355,159844445467500001/1250000000000000000,159844445467500001,1250000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,171,9,16,2,4,78,4,93,5,37,,False,
E0C07356,25578073531800000569/200000000000000000000,25578073531800000569,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,170,9,16,2,4,77,4,93,5,41,,False,
E0C07357,25580211419400000467/200000000000000000000,25580211419400000467,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,169,9,16,2,4,77,4,92,5,41,,False,
E0C07358,10234184224320000227/80000000000000000000,10234184224320000227,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,168,9,16,2,4,77,4,91,5,40,,False,
E0C07359,12795861244200000167/100000000000000000000,12795861244200000167,100000000000000000000,INTERVAL_MIDPOINT,169,9,16,2,4,78,4,91,5,41,,False,
E0C07360,25593522908400000343/200000000000000000000,25593522908400000343,200000000000000000000,INTERVAL_MIDPOINT,169,9,16,2,4,78,4,91,5,41,,False,
E0C07361,51191771442600001021/400000000000000000000,51191771442600001021,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,169,9,16,2,4,78,4,91,5,41,,False,
E0C07362,12798786856500000417/100000000000000000000,12798786856500000417,100000000000000000000,INTERVAL_MIDPOINT,169,9,16,2,4,78,4,91,5,41,,False,
E0C07363,51203473673400000001/400000000000000000000,51203473673400000001,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,170,10,17,2,4,78,4,92,6,41,,False,
E0C07364,51209173131000000027/400000000000000000000,51209173131000000027,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,172,10,17,2,4,78,4,94,6,41,,False,
E0C07365,3200901408900000027/25000000000000000000,3200901408900000027,25000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,173,11,18,2,4,79,5,94,6,39,,False,
E0C07366,2048795871912000057/16000000000000000000,2048795871912000057,16000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,172,11,18,2,4,78,5,94,6,39,,False,
E0C07367,51225821158800001343/400000000000000000000,51225821158800001343,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,171,11,18,2,4,77,5,94,6,41,,False,
E0C07368,6403762122450000143/50000000000000000000,6403762122450000143,50000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,170,11,18,2,4,76,5,94,6,39,,False,
E0C07369,25622998244400000417/200000000000000000000,25622998244400000417,200000000000000000000,INTERVAL_MIDPOINT,169,11,18,2,4,76,5,93,6,41,,False,
E0C07370,51251397501600001657/400000000000000000000,51251397501600001657,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,169,11,18,2,4,76,5,93,6,41,,False,
E0C07371,25629974379/200000000000,25629974379,200000000000,INTERVAL_MIDPOINT,169,11,18,2,4,76,5,93,6,23,,False,
E0C07372,51269997501600001287/400000000000000000000,51269997501600001287,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,170,11,18,2,4,76,5,94,6,41,,False,
E0C07373,51270970614600000783/400000000000000000000,51270970614600000783,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,171,11,18,2,4,77,5,94,6,41,,False,
E0C07374,32045622454875000323/250000000000000000000,32045622454875000323,250000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,172,11,18,2,4,78,5,94,6,41,,False,
E0C07375,32046983321625000133/250000000000000000000,32046983321625000133,250000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,173,11,18,2,4,78,5,95,6,41,,False,
E0C07376,6409658997525000047/50000000000000000000,6409658997525000047,50000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,174,11,18,2,4,78,5,96,6,39,,False,
E0C07377,2051591836440000027/16000000000000000000,2051591836440000027,16000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,175,11,18,2,4,79,5,96,6,39,,False,
E0C07378,12823986298500000513/100000000000000000000,12823986298500000513,100000000000000000000,INTERVAL_MIDPOINT,175,11,18,2,4,79,5,96,6,41,,False,
E0C07379,25652023447200000577/200000000000000000000,25652023447200000577,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,174,11,18,2,4,78,5,96,6,41,,False,
E0C07380,801674961000000001/6250000000000000000,801674961000000001,6250000000000000000,INTERVAL_MIDPOINT,174,11,18,2,4,78,5,96,6,37,,False,
E0C07381,25655399027700000421/200000000000000000000,25655399027700000421,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,173,11,18,2,4,78,5,95,6,41,,False,
E0C07382,10262969728800000003/80000000000000000000,10262969728800000003,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,172,11,18,2,4,78,5,94,6,40,,False,
E0C07383,12830605367100000257/100000000000000000000,12830605367100000257,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,170,11,18,2,4,78,5,92,6,41,,False,
E0C07384,25664848099200000523/200000000000000000000,25664848099200000523,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,171,11,18,2,4,79,5,92,6,41,,False,
E0C07385,51352347165000000347/400000000000000000000,51352347165000000347,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,170,11,18,2,4,79,5,91,6,41,,False,
E0C07386,12838498929000000173/100000000000000000000,12838498929000000173,100000000000000000000,INTERVAL_MIDPOINT,170,11,18,2,4,79,5,91,6,41,,False,
E0C07387,12840411816600000381/100000000000000000000,12840411816600000381,100000000000000000000,INTERVAL_MIDPOINT,170,11,18,2,4,79,5,91,6,41,,False,
E0C07388,1284449920200000029/10000000000000000000,1284449920200000029,10000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,169,11,18,2,4,78,5,91,6,39,,False,
E0C07389,12844686244200000101/100000000000000000000,12844686244200000101,100000000000000000000,INTERVAL_MIDPOINT,169,11,18,2,4,78,5,91,6,41,,False,
E0C07390,51382047580200001099/400000000000000000000,51382047580200001099,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,168,11,18,2,4,78,5,90,6,41,,False,
E0C07391,10278269516040000061/80000000000000000000,10278269516040000061,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,169,11,19,2,4,78,5,91,6,40,,False,
E0C07392,51399297346800001671/400000000000000000000,51399297346800001671,400000000000000000000,INTERVAL_MIDPOINT,169,11,19,2,4,78,5,91,6,41,,False,
E0C07393,51404248152000000037/400000000000000000000,51404248152000000037,400000000000000000000,INTERVAL_MIDPOINT,168,10,18,2,4,77,4,91,6,41,,False,
E0C07394,5141474671020000107/40000000000000000000,5141474671020000107,40000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,168,10,18,2,4,77,4,91,6,39,,False,
E0C07395,3213731103525000033/25000000000000000000,3213731103525000033,25000000000000000000,INTERVAL_MIDPOINT,168,10,18,2,4,77,4,91,6,39,,False,
E0C07396,51434995086000002063/400000000000000000000,51434995086000002063,400000000000000000000,INTERVAL_MIDPOINT,167,10,18,2,4,76,4,91,6,41,,False,
E0C07397,25719410482800000683/200000000000000000000,25719410482800000683,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,167,10,18,2,4,76,4,91,6,41,,False,
E0C07398,25721624204400000121/200000000000000000000,25721624204400000121,200000000000000000000,INTERVAL_MIDPOINT,167,10,18,2,4,76,4,91,6,41,,False,
E0C07399,51448796111400000677/400000000000000000000,51448796111400000677,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,166,10,18,2,4,75,4,91,6,41,,False,
E0C07400,51452396817000001177/400000000000000000000,51452396817000001177,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,165,10,18,2,4,74,4,91,6,41,,False,
E0C07401,25726949294400000001/200000000000000000000,25726949294400000001,200000000000000000000,INTERVAL_MIDPOINT,165,10,18,2,4,74,4,91,6,41,,False,
E0C07402,51456222541200001093/400000000000000000000,51456222541200001093,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,164,10,18,2,4,74,4,90,6,41,,False,
E0C07403,2572889890080000047/20000000000000000000,2572889890080000047,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,163,10,17,2,4,74,4,89,6,39,,False,
E0C07404,12865687132500000007/100000000000000000000,12865687132500000007,100000000000000000000,INTERVAL_MIDPOINT,162,10,17,2,4,74,4,88,6,41,,False,
E0C07405,12867017750850000429/100000000000000000000,12867017750850000429,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,162,10,17,2,4,74,4,88,6,41,,False,
E0C07406,51471294866400000669/400000000000000000000,51471294866400000669,400000000000000000000,INTERVAL_MIDPOINT,162,10,17,2,4,74,4,88,6,41,,False,
E0C07407,51477821072400001059/400000000000000000000,51477821072400001059,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,163,10,17,2,4,75,4,88,6,41,,False,
E0C07408,51479548277400000041/400000000000000000000,51479548277400000041,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,164,10,17,2,4,75,4,89,6,41,,False,
E0C07409,25743523993500000213/200000000000000000000,25743523993500000213,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,165,10,17,2,4,75,4,90,6,41,,False,
E0C07410,25747161345000000263/200000000000000000000,25747161345000000263,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,164,10,17,2,4,74,4,90,6,41,,False,
E0C07411,6437793201750000087/50000000000000000000,6437793201750000087,50000000000000000000,INTERVAL_MIDPOINT,163,10,17,2,4,74,4,89,6,39,,False,
E0C07412,51507971693400000467/400000000000000000000,51507971693400000467,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,163,10,17,2,4,74,4,89,6,41,,False,
E0C07413,3220087232100000043/25000000000000000000,3220087232100000043,25000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,164,10,17,2,4,75,4,89,6,39,,False,
E0C07414,25762948315800000587/200000000000000000000,25762948315800000587,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,163,10,17,2,4,74,4,89,6,41,,False,
E0C07415,25766923198200000419/200000000000000000000,25766923198200000419,200000000000000000000,INTERVAL_MIDPOINT,162,10,16,2,4,74,4,88,6,41,,False,
E0C07416,12883499506200000209/100000000000000000000,12883499506200000209,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,162,10,16,2,4,74,4,88,6,41,,False,
E0C07417,10306889630400000123/80000000000000000000,10306889630400000123,80000000000000000000,INTERVAL_MIDPOINT,162,10,16,2,4,74,4,88,6,40,,False,
E0C07418,51543973141800000457/400000000000000000000,51543973141800000457,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,161,10,16,2,4,74,4,87,6,41,,False,
E0C07419,3222023314087500031/25000000000000000000,3222023314087500031,25000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,162,10,16,2,4,75,4,87,6,39,,False,
E0C07420,12891487161600000001/100000000000000000000,12891487161600000001,100000000000000000000,INTERVAL_MIDPOINT,161,10,16,2,4,75,4,86,6,41,,False,
E0C07421,12891618035850000107/100000000000000000000,12891618035850000107,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,161,10,16,2,4,75,4,86,6,41,,False,
E0C07422,25787022488400001039/200000000000000000000,25787022488400001039,200000000000000000000,INTERVAL_MIDPOINT,161,10,16,2,4,75,4,86,6,41,,False,
E0C07423,12894523978950000293/100000000000000000000,12894523978950000293,100000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,162,10,16,2,4,76,4,86,6,41,,False,
E0C07424,10316519359560000213/80000000000000000000,10316519359560000213,80000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,163,10,16,2,4,76,4,87,6,40,,False,
E0C07425,51586720514400000617/400000000000000000000,51586720514400000617,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,164,10,17,2,4,76,4,88,6,41,,False,
E0C07426,51591519632400000677/400000000000000000000,51591519632400000677,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,165,10,17,2,4,77,4,88,6,41,,False,
E0C07427,5160277201740000053/40000000000000000000,5160277201740000053,40000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,164,10,17,2,4,76,4,88,6,39,,False,
E0C07428,2064389931288000013/16000000000000000000,2064389931288000013,16000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,165,10,17,2,4,76,4,89,6,39,,False,
E0C07429,6452156002050000153/50000000000000000000,6452156002050000153,50000000000000000000,INTERVAL_MIDPOINT,164,10,17,2,4,75,4,89,6,39,,False,
E0C07430,2580899807160000059/20000000000000000000,2580899807160000059,20000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,164,10,17,2,4,75,4,89,6,39,,False,
E0C07431,51625945943400001091/400000000000000000000,51625945943400001091,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,165,10,17,2,4,76,4,89,6,41,,False,
E0C07432,51626097946800000727/400000000000000000000,51626097946800000727,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,166,10,17,2,4,76,4,90,6,41,,False,
E0C07433,25814885940900000861/200000000000000000000,25814885940900000861,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,167,10,17,2,4,76,4,91,6,41,,False,
E0C07434,25816047755400000349/200000000000000000000,25816047755400000349,200000000000000000000,INTERVAL_MIDPOINT,167,10,17,2,4,76,4,91,6,41,,False,
E0C07435,51651820766400001387/400000000000000000000,51651820766400001387,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,166,10,17,2,4,75,4,91,6,41,,False,
E0C07436,51676344947400000549/400000000000000000000,51676344947400000549,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,165,10,17,2,4,74,4,91,6,41,,False,
E0C07437,51684446383800000213/400000000000000000000,51684446383800000213,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,166,10,17,2,4,74,4,92,6,41,,False,
E0C07438,5169569858880000001/40000000000000000000,5169569858880000001,40000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,167,10,17,2,4,74,4,93,6,39,,False,
E0C07439,51713094866400002093/400000000000000000000,51713094866400002093,400000000000000000000,INTERVAL_MIDPOINT,166,9,16,2,4,74,4,92,5,41,,False,
E0C07440,51715272101400000349/400000000000000000000,51715272101400000349,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,166,9,16,2,4,74,4,92,5,41,,False,
E0C07441,25866035924700000443/200000000000000000000,25866035924700000443,200000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,165,9,16,2,4,73,4,92,5,41,,False,
E0C07442,51741146797800000887/400000000000000000000,51741146797800000887,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,164,9,16,2,4,73,4,91,5,41,,False,
E0C07443,51742648646400000011/400000000000000000000,51742648646400000011,400000000000000000000,INTERVAL_MIDPOINT,164,9,16,2,4,73,4,91,5,41,,False,
E0C07444,25875898592400000771/200000000000000000000,25875898592400000771,200000000000000000000,INTERVAL_MIDPOINT,163,9,15,2,4,72,4,91,5,41,,False,
E0C07445,51752022020400000349/400000000000000000000,51752022020400000349,400000000000000000000,ADJACENT_ENDPOINT_REPRESENTATIVE,163,9,15,2,4,72,4,91,5,41,,False,
