phase,cell_id,taskset_id,generation_seed,U_norm,exact_e0,analysis_variant,analysis_id,attempt_index,attempt_budget_seconds,solver_status,certification_status,candidate_vector,task_status_vector,worker_startup_seconds,solver_wall_seconds,solver_cpu_seconds,serialization_seconds,deserialization_seconds,transport_and_exit_seconds,total_wall_seconds,outer_timeout,error_code
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u1-t04-d799cb83e504,1773807839,0.6,1360181973072000001/16000000000000000000,LOC_D,cc6e57738fd90e8cffc50b8f76ea0ac3830969a1ca9937148a057ac9fb18e7f5,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",6],[""1"",42],[""2"",14],[""3"",6],[""4"",22],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002216900,60.034662525,60.031568080,0.000307044,0.000450516,0.001612400,60.039249385,False,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u1-t04-d799cb83e504,1773807839,0.6,1360181973072000001/16000000000000000000,LOC_D,cc6e57738fd90e8cffc50b8f76ea0ac3830969a1ca9937148a057ac9fb18e7f5,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",6],[""1"",42],[""2"",14],[""3"",6],[""4"",22],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002507540,90.061016380,90.057302998,0.000407444,0.000420118,0.001721993,90.066073475,False,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u1-t04-d799cb83e504,1773807839,0.6,1360181973072000001/16000000000000000000,CW_THETA_CW,7c802e27c397b76b3c77f38e28ad3e5810a5f93c159f13ad3038bbd8f3acc695,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",6],[""1"",42],[""2"",14],[""3"",6],[""4"",16],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002377523,60.068216142,60.065518410,0.000318244,0.000412894,0.001816489,60.073141292,False,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u1-t04-d799cb83e504,1773807839,0.6,1360181973072000001/16000000000000000000,CW_THETA_CW,7c802e27c397b76b3c77f38e28ad3e5810a5f93c159f13ad3038bbd8f3acc695,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",6],[""1"",42],[""2"",14],[""3"",6],[""4"",16],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002372621,90.078667457,90.077209416,0.000324166,0.000396123,0.001749742,90.083510109,False,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u1-t04-d799cb83e504,1773807839,0.6,1360181973072000001/16000000000000000000,LOC_THETA_CW,8f19b88f2bafbd969a44010776f8e62d83bd04ee07611e746b984587bb16ca81,1,60,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""1"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""2"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""3"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""4"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""5"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""6"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""7"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""8"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""9"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""]]",0.003064050,0.001673609,0.001665313,0.000241528,0.000367428,0.001568118,0.006914733,False,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u1-t04-d799cb83e504,1773807839,0.6,1360181973072000001/16000000000000000000,LOC_THETA_LOC,9ad69e6001a7bd1b62e3c4c70913808b3a84a542edbf2194a725af160da5536a,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",6],[""1"",42],[""2"",14],[""3"",6],[""4"",16],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002311150,60.116693253,60.115552762,0.000308916,0.000451598,0.001708961,60.121473878,False,
SCREENING,U0.6-E0=1360181973072000001/16000000000000000000,v93-p3-screening-u1-t04-d799cb83e504,1773807839,0.6,1360181973072000001/16000000000000000000,LOC_THETA_LOC,9ad69e6001a7bd1b62e3c4c70913808b3a84a542edbf2194a725af160da5536a,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",6],[""1"",42],[""2"",14],[""3"",6],[""4"",16],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002513836,90.030125741,90.028749761,0.000434435,0.000402003,0.001807528,90.035283543,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,178487996829/2000000000000,CW_D,f0d0ef4a7b976af5fd013e7aa32ebfb63d27f44c7f389ed3166125bcea61d7d6,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",43],[""5"",44],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.003454246,60.065697286,60.064361219,0.000417303,0.000573540,0.002007064,60.072149439,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,178487996829/2000000000000,CW_D,f0d0ef4a7b976af5fd013e7aa32ebfb63d27f44c7f389ed3166125bcea61d7d6,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",43],[""5"",44],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002240345,90.019053881,90.017142644,0.000291353,0.000541138,0.001187181,90.023313898,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,178487996829/2000000000000,LOC_D,0a73d04bed587f1ee69f03bf195dceeaeb5d0dcf0dab9207aee22d7309856834,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",43],[""5"",44],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002554852,60.028361838,60.026861599,0.000265364,0.000324446,0.001644549,60.033151049,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,178487996829/2000000000000,LOC_D,0a73d04bed587f1ee69f03bf195dceeaeb5d0dcf0dab9207aee22d7309856834,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",43],[""5"",44],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""TIMEOUT"",""NOT_CERTIFIED""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002121904,90.004021395,90.001551954,0.000306412,0.000391884,0.001659260,90.008500855,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,178487996829/2000000000000,CW_THETA_CW,31f6aabe13f8fc28fa1cbcf010b8cc7d7dd7a17b2fa2b0556b7b369b5c48dedb,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.002671819,12.685538523,12.684333978,0.002439874,0.002634935,0.004937827,12.698222978,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,178487996829/2000000000000,LOC_THETA_CW,09333a085c1f373b9ad1f8b4e1c1804b054164662aecf1c9497a2dce6588fbbe,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.005265015,11.052280592,11.051978170,0.000461496,0.000354513,0.001525594,11.059887210,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t00-54c35eaa9f43,1593532496,0.4,178487996829/2000000000000,LOC_THETA_LOC,0dcbc153da578ccac0768a6bab26517a38c05b8ac86696a7eb26bd708eb2f10c,1,60,COMPLETED,CERTIFIED_TASKSET,"[[""0"",4],[""1"",6],[""2"",12],[""3"",4],[""4"",39],[""5"",37],[""6"",83],[""7"",31],[""8"",48],[""9"",47]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",0.003183571,11.104812335,11.103797317,0.002449652,0.002534524,0.007563966,11.120544048,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,178487996829/2000000000000,CW_D,477edea12e052df366ac9261174ace799e741ac49132abbffbe211ad1aa78861,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.004590062,60.039727791,60.038047935,0.000326410,0.000477046,0.001861376,60.046982685,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,178487996829/2000000000000,CW_D,477edea12e052df366ac9261174ace799e741ac49132abbffbe211ad1aa78861,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002559282,90.006770164,90.004748134,0.000301172,0.000395281,0.001656996,90.011682895,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,178487996829/2000000000000,LOC_D,a232d59395e8a01bdb5bb6a90a2d63bbe3f6c0a6f074e4061a0aac1a344d25ad,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002479018,60.037015666,60.035398841,0.000242200,0.000355175,0.001554351,60.041646410,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,178487996829/2000000000000,LOC_D,a232d59395e8a01bdb5bb6a90a2d63bbe3f6c0a6f074e4061a0aac1a344d25ad,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",16],[""5"",26],[""6"",31],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002974720,90.029381928,90.027380550,0.000298708,0.000350927,0.001865196,90.034871479,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,178487996829/2000000000000,CW_THETA_CW,6a764326a48600f742110e5ef61c0a596d907f64780d7f04f0bee58fc6689a76,1,60,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",10],[""5"",17],[""6"",19],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002458338,60.012727367,60.011137407,0.000267698,0.000332031,0.001845289,60.017630723,False,
SCREENING,U0.4-E0=178487996829/2000000000000,v93-p3-screening-u0-t01-c29599608520,475610821,0.4,178487996829/2000000000000,CW_THETA_CW,6a764326a48600f742110e5ef61c0a596d907f64780d7f04f0bee58fc6689a76,2,90,TIMEOUT,NOT_CERTIFIED,"[[""0"",10],[""1"",10],[""2"",6],[""3"",8],[""4"",10],[""5"",17],[""6"",19],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0.002529102,90.061050038,90.058927686,0.000325899,0.000508285,0.002301214,90.066714538,False,
