phase,structure,cell_id,U_norm,taskset_id,relation,task_id,priority_rank,complete_candidate,local_candidate,improvement,status,envelope_common_count,envelope_strict_count,envelope_equal_count,envelope_violation_count,local_only_closure_count,q_plus_h_equals_w_count
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,RECURSIVE_CARRY_IN,3,3,12,12,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,RECURSIVE_CARRY_IN,4,4,10,10,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,RECURSIVE_CARRY_IN,5,5,13,13,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,RECURSIVE_CARRY_IN,6,6,53,53,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,RECURSIVE_CARRY_IN,7,7,40,40,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,RECURSIVE_CARRY_IN,8,8,87,87,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.4,0.4,v93-p2-screening-s2-u0-t04-b7c3a919e67b,RECURSIVE_CARRY_IN,9,9,58,58,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,DEADLINE_CARRY_IN,0,0,24,24,0,EQUAL,24,0,24,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,DEADLINE_CARRY_IN,1,1,12,12,0,EQUAL,12,0,12,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,DEADLINE_CARRY_IN,2,2,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,DEADLINE_CARRY_IN,3,3,5,5,0,EQUAL,5,0,5,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,DEADLINE_CARRY_IN,4,4,6,6,0,EQUAL,6,0,6,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,DEADLINE_CARRY_IN,5,5,85,85,0,EQUAL,85,83,2,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,DEADLINE_CARRY_IN,6,6,96,96,0,EQUAL,96,94,2,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,DEADLINE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,DEADLINE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,DEADLINE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,FIXED_CW_CARRY_IN,0,0,24,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,FIXED_CW_CARRY_IN,1,1,12,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,FIXED_CW_CARRY_IN,2,2,10,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,FIXED_CW_CARRY_IN,3,3,5,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,FIXED_CW_CARRY_IN,4,4,6,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,FIXED_CW_CARRY_IN,5,5,79,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,FIXED_CW_CARRY_IN,6,6,84,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,FIXED_CW_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,FIXED_CW_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,FIXED_CW_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,RECURSIVE_CARRY_IN,0,0,24,24,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,RECURSIVE_CARRY_IN,1,1,12,12,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,RECURSIVE_CARRY_IN,2,2,10,10,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,RECURSIVE_CARRY_IN,3,3,5,5,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,RECURSIVE_CARRY_IN,4,4,6,6,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,RECURSIVE_CARRY_IN,5,5,79,79,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,RECURSIVE_CARRY_IN,6,6,84,84,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,RECURSIVE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,RECURSIVE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t00-cadaf397f183,RECURSIVE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,DEADLINE_CARRY_IN,0,0,20,20,0,EQUAL,20,0,20,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,DEADLINE_CARRY_IN,1,1,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,DEADLINE_CARRY_IN,2,2,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,DEADLINE_CARRY_IN,3,3,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,DEADLINE_CARRY_IN,4,4,18,18,0,EQUAL,18,0,18,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,DEADLINE_CARRY_IN,5,5,60,60,0,EQUAL,60,41,19,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,DEADLINE_CARRY_IN,6,6,24,24,0,EQUAL,24,11,13,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,DEADLINE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,DEADLINE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,DEADLINE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,FIXED_CW_CARRY_IN,0,0,20,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,FIXED_CW_CARRY_IN,1,1,10,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,FIXED_CW_CARRY_IN,2,2,10,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,FIXED_CW_CARRY_IN,3,3,10,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,FIXED_CW_CARRY_IN,4,4,18,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,FIXED_CW_CARRY_IN,5,5,52,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,FIXED_CW_CARRY_IN,6,6,21,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,FIXED_CW_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,FIXED_CW_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,FIXED_CW_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,RECURSIVE_CARRY_IN,0,0,20,20,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,RECURSIVE_CARRY_IN,1,1,10,10,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,RECURSIVE_CARRY_IN,2,2,10,10,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,RECURSIVE_CARRY_IN,3,3,10,10,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,RECURSIVE_CARRY_IN,4,4,18,18,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,RECURSIVE_CARRY_IN,5,5,52,52,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,RECURSIVE_CARRY_IN,6,6,21,21,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,RECURSIVE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,RECURSIVE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t01-75bf92306db6,RECURSIVE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,DEADLINE_CARRY_IN,0,0,11,11,0,EQUAL,11,0,11,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,DEADLINE_CARRY_IN,1,1,6,6,0,EQUAL,6,0,6,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,DEADLINE_CARRY_IN,2,2,56,56,0,EQUAL,56,40,16,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,DEADLINE_CARRY_IN,3,3,45,45,0,EQUAL,45,32,13,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,DEADLINE_CARRY_IN,4,4,10,10,0,EQUAL,10,0,10,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,DEADLINE_CARRY_IN,5,5,41,41,0,EQUAL,41,31,10,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,DEADLINE_CARRY_IN,6,6,56,56,0,EQUAL,56,42,14,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,DEADLINE_CARRY_IN,7,7,82,82,0,EQUAL,82,75,7,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,DEADLINE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,DEADLINE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,FIXED_CW_CARRY_IN,0,0,11,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,FIXED_CW_CARRY_IN,1,1,6,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,FIXED_CW_CARRY_IN,2,2,56,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,FIXED_CW_CARRY_IN,3,3,45,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,FIXED_CW_CARRY_IN,4,4,10,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,FIXED_CW_CARRY_IN,5,5,38,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,FIXED_CW_CARRY_IN,6,6,50,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,FIXED_CW_CARRY_IN,7,7,80,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,FIXED_CW_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,FIXED_CW_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,RECURSIVE_CARRY_IN,0,0,11,11,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,RECURSIVE_CARRY_IN,1,1,6,6,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,RECURSIVE_CARRY_IN,2,2,56,56,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,RECURSIVE_CARRY_IN,3,3,45,45,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,RECURSIVE_CARRY_IN,4,4,10,10,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,RECURSIVE_CARRY_IN,5,5,38,38,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,RECURSIVE_CARRY_IN,6,6,50,50,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,RECURSIVE_CARRY_IN,7,7,80,80,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,RECURSIVE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t02-c1db32c2251e,RECURSIVE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,DEADLINE_CARRY_IN,0,0,17,17,0,EQUAL,17,0,17,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,DEADLINE_CARRY_IN,1,1,34,34,0,EQUAL,34,0,34,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,DEADLINE_CARRY_IN,2,2,23,23,0,EQUAL,23,0,23,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,DEADLINE_CARRY_IN,3,3,13,13,0,EQUAL,13,0,13,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,DEADLINE_CARRY_IN,4,4,32,32,0,EQUAL,32,0,32,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,DEADLINE_CARRY_IN,5,5,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,DEADLINE_CARRY_IN,6,6,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,DEADLINE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,DEADLINE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,DEADLINE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,FIXED_CW_CARRY_IN,0,0,17,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,FIXED_CW_CARRY_IN,1,1,34,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,FIXED_CW_CARRY_IN,2,2,23,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,FIXED_CW_CARRY_IN,3,3,13,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,FIXED_CW_CARRY_IN,4,4,32,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,FIXED_CW_CARRY_IN,5,5,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,FIXED_CW_CARRY_IN,6,6,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,FIXED_CW_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,FIXED_CW_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,FIXED_CW_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,RECURSIVE_CARRY_IN,0,0,17,17,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,RECURSIVE_CARRY_IN,1,1,34,34,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,RECURSIVE_CARRY_IN,2,2,23,23,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,RECURSIVE_CARRY_IN,3,3,13,13,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,RECURSIVE_CARRY_IN,4,4,32,32,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,RECURSIVE_CARRY_IN,5,5,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,RECURSIVE_CARRY_IN,6,6,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,RECURSIVE_CARRY_IN,7,7,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,RECURSIVE_CARRY_IN,8,8,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t03-7f25c30730be,RECURSIVE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,DEADLINE_CARRY_IN,0,0,40,40,0,EQUAL,40,31,9,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,DEADLINE_CARRY_IN,1,1,31,31,0,EQUAL,31,0,31,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,DEADLINE_CARRY_IN,2,2,15,15,0,EQUAL,15,0,15,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,DEADLINE_CARRY_IN,3,3,1,1,0,EQUAL,1,0,1,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,DEADLINE_CARRY_IN,4,4,8,8,0,EQUAL,8,0,8,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,DEADLINE_CARRY_IN,5,5,32,32,0,EQUAL,32,0,32,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,DEADLINE_CARRY_IN,6,6,31,31,0,EQUAL,31,0,31,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,DEADLINE_CARRY_IN,7,7,51,51,0,EQUAL,51,42,9,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,DEADLINE_CARRY_IN,8,8,140,140,0,EQUAL,140,131,9,0,0,1
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,DEADLINE_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,FIXED_CW_CARRY_IN,0,0,40,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,FIXED_CW_CARRY_IN,1,1,31,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,FIXED_CW_CARRY_IN,2,2,15,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,FIXED_CW_CARRY_IN,3,3,1,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,FIXED_CW_CARRY_IN,4,4,8,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,FIXED_CW_CARRY_IN,5,5,32,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,FIXED_CW_CARRY_IN,6,6,31,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,FIXED_CW_CARRY_IN,7,7,39,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,FIXED_CW_CARRY_IN,8,8,106,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,FIXED_CW_CARRY_IN,9,9,,,,NOT_APPLICABLE,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,RECURSIVE_CARRY_IN,0,0,40,40,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,RECURSIVE_CARRY_IN,1,1,31,31,0,EQUAL,0,0,0,0,0,0
SCREENING,S2,S2-U0.6,0.6,v93-p2-screening-s2-u1-t04-2b78671044df,RECURSIVE_CARRY_IN,2,2,15,15,0,EQUAL,0,0,0,0,0,0
