phase,cell_id,utilization,exact_e0,taskset_id,relation,task_id,priority_rank,w,h,q,visited_by_complete,visited_by_local,complete_envelope,local_envelope,envelope_relation,service_value,complete_closure,local_closure,local_only_closure,predicted_interval_hit
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,4,True,True,1953/200000,1953/200000,EQUAL,111666700000000003/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,5,True,True,24273/2000000,24273/2000000,EQUAL,115555600000000003/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,6,True,True,3627/250000,3627/250000,EQUAL,59722250000000003/50000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,7,True,True,33759/2000000,33759/2000000,EQUAL,123333400000000007/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,8,True,True,19251/1000000,19251/1000000,EQUAL,25444460000000001/20000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,9,True,True,535912500000000001/25000000000000000000,265631250000000001/12500000000000000000,STRICT,65555600000000003/50000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,10,True,True,585900000000000003/25000000000000000000,115320000000000001/5000000000000000000,STRICT,13500010000000001/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,11,True,True,127177500000000001/5000000000000000000,77742187500000001/3125000000000000000,STRICT,13888900000000001/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,12,True,True,685875000000000007/25000000000000000000,67192500000000001/2500000000000000000,STRICT,142777900000000013/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,13,True,True,735862500000000009/25000000000000000000,180478125000000003/6250000000000000000,STRICT,73333400000000007/50000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,14,True,True,785850000000000011/25000000000000000000,385950000000000007/12500000000000000000,STRICT,15055570000000001/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,15,True,True,835837500000000013/25000000000000000000,813750000000000017/25000000000000000000,STRICT,15444460000000001/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,16,True,True,177165000000000003/5000000000000000000,42780000000000001/1250000000000000000,STRICT,7916675000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,17,True,True,465581250000000009/12500000000000000000,897450000000000023/25000000000000000000,STRICT,16222240000000001/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,18,True,True,484181250000000011/12500000000000000000,37897500000000001/1000000000000000000,STRICT,8305565000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,19,True,True,502781250000000013/12500000000000000000,997425000000000027/25000000000000000000,STRICT,8500010000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,6,6,20,0,20,True,True,104276250000000003/2500000000000000000,104276250000000003/2500000000000000000,EQUAL,8694455000000001/5000000000000000,True,True,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,1,True,True,2511/1000000,2511/1000000,EQUAL,1,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,2,True,True,2511/500000,2511/500000,EQUAL,103888900000000001/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,3,True,True,7533/1000000,14787/2000000,STRICT,107777800000000001/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,4,True,True,2511/250000,1953/200000,STRICT,111666700000000003/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,5,True,True,24831/2000000,24273/2000000,STRICT,115555600000000003/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,6,True,True,14787/1000000,3627/250000,STRICT,59722250000000003/50000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,7,True,True,34317/2000000,33759/2000000,STRICT,123333400000000007/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,8,True,True,1953/100000,19251/1000000,STRICT,25444460000000001/20000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,9,True,True,43803/2000000,8649/400000,STRICT,65555600000000003/50000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,10,True,True,24273/1000000,11997/500000,STRICT,13500010000000001/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,11,True,True,53289/2000000,52731/2000000,STRICT,13888900000000001/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,12,True,True,3627/125000,28737/1000000,STRICT,142777900000000013/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,13,True,True,2511/80000,62217/2000000,STRICT,73333400000000007/50000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,14,True,True,33759/1000000,837/25000,STRICT,15055570000000001/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,15,True,True,72261/2000000,558/15625,STRICT,15444460000000001/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,16,True,True,19251/500000,4743/125000,STRICT,7916675000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,17,True,True,81747/2000000,2511/62500,STRICT,16222240000000001/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,18,True,True,8649/200000,17019/400000,STRICT,8305565000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,19,True,True,91233/2000000,44919/1000000,STRICT,8500010000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,20,True,True,11997/250000,94581/2000000,STRICT,8694455000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,21,True,True,100719/2000000,1236900000000000001/25000000000000000000,STRICT,8888900000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,22,True,True,52731/1000000,645768750000000001/12500000000000000000,STRICT,9083345000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,23,True,True,22041/400000,335381250000000001/6250000000000000000,STRICT,18555580000000003/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,24,True,True,28737/500000,695756250000000003/12500000000000000000,STRICT,9472235000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,25,True,True,743418750000000001/12500000000000000000,180187500000000001/3125000000000000000,STRICT,19333360000000003/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,26,True,True,306435000000000001/5000000000000000000,149148750000000001/2500000000000000000,STRICT,9861125000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,27,True,True,197189062500000001/3125000000000000000,1536825000000000013/25000000000000000000,STRICT,20111140000000003/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,28,True,True,1622850000000000011/25000000000000000000,98885156250000001/1562500000000000000,STRICT,10250015000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,29,True,True,332010000000000003/5000000000000000000,1627500000000000019/25000000000000000000,STRICT,10444460000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,30,True,True,1697250000000000019/25000000000000000000,836418750000000011/12500000000000000000,STRICT,5319452500000001/2500000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,31,True,True,1734450000000000023/25000000000000000000,68727000000000001/1000000000000000000,STRICT,21666700000000003/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,32,True,True,1771650000000000027/25000000000000000000,1755375000000000029/25000000000000000000,STRICT,22055590000000003/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,33,True,True,1808850000000000031/25000000000000000000,1792575000000000033/25000000000000000000,STRICT,11222240000000001/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,34,True,True,369210000000000007/5000000000000000000,1829775000000000037/25000000000000000000,STRICT,5708342500000001/2500000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,35,True,True,1883250000000000039/25000000000000000000,1866975000000000041/25000000000000000000,STRICT,23222260000000003/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,36,True,True,1920450000000000043/25000000000000000000,380835000000000009/5000000000000000000,STRICT,23611150000000003/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,37,True,True,1957650000000000047/25000000000000000000,1941375000000000049/25000000000000000000,STRICT,4800008000000001/2000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,38,True,True,1994850000000000051/25000000000000000000,1978575000000000053/25000000000000000000,STRICT,6097232500000001/2500000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,39,True,True,406410000000000011/5000000000000000000,2015775000000000057/25000000000000000000,STRICT,6194455000000001/2500000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,40,True,True,2069250000000000059/25000000000000000000,2052975000000000061/25000000000000000000,STRICT,25166710000000003/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,41,True,True,2106450000000000063/25000000000000000000,418035000000000013/5000000000000000000,STRICT,5111120000000001/2000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,42,True,True,2143650000000000067/25000000000000000000,533878125000000017/6250000000000000000,STRICT,6486122500000001/2500000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,43,True,True,2180850000000000071/25000000000000000000,2180850000000000071/25000000000000000000,EQUAL,6583345000000001/2500000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,44,True,True,88722000000000003/1000000000000000000,88722000000000003/1000000000000000000,EQUAL,6680567500000001/2500000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,45,True,True,2255250000000000079/25000000000000000000,2255250000000000079/25000000000000000000,EQUAL,5422232000000001/2000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,46,True,True,2292450000000000083/25000000000000000000,2292450000000000083/25000000000000000000,EQUAL,5500010000000001/2000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,47,True,True,2329650000000000087/25000000000000000000,2329650000000000087/25000000000000000000,EQUAL,6972235000000001/2500000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,48,True,True,2366850000000000091/25000000000000000000,2366850000000000091/25000000000000000000,EQUAL,7069457500000001/2500000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,49,True,True,480810000000000019/5000000000000000000,480810000000000019/5000000000000000000,EQUAL,14333360000000003/5000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,7,7,50,0,50,True,True,1215975000000000049/12500000000000000000,1215975000000000049/12500000000000000000,EQUAL,5811122000000001/2000000000000000,True,True,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,1,True,True,2511/1000000,2511/1000000,EQUAL,1,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,2,True,True,2511/500000,2511/500000,EQUAL,103888900000000001/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,3,True,True,7533/1000000,14787/2000000,STRICT,107777800000000001/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,4,True,True,2511/250000,1953/200000,STRICT,111666700000000003/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,5,True,True,24831/2000000,24273/2000000,STRICT,115555600000000003/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,6,True,True,14787/1000000,3627/250000,STRICT,59722250000000003/50000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,7,True,True,34317/2000000,33759/2000000,STRICT,123333400000000007/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,8,True,True,1953/100000,19251/1000000,STRICT,25444460000000001/20000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,9,True,True,43803/2000000,8649/400000,STRICT,65555600000000003/50000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,10,True,True,24273/1000000,11997/500000,STRICT,13500010000000001/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,11,True,True,53289/2000000,52731/2000000,STRICT,13888900000000001/10000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,12,True,True,3627/125000,28737/1000000,STRICT,142777900000000013/100000000000000000,False,False,False,False
A,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,2/5,1,v93-5ae59c98f2-t00000-20b67e1aa38f,DEADLINE_CARRY_IN,8,8,56,0,13,True,True,2511/80000,62217/2000000,STRICT,73333400000000007/50000000000000000,False,False,False,False
