phase,cell_id,utilization,exact_e0,taskset_id,relation,task_id,priority_rank,complete_solver_status,local_solver_status,complete_certification_status,local_certification_status,complete_candidate,local_candidate,response_relation,response_reduction,strict_response,local_only_candidate,certification_gain,diagnostic_status,strict_envelope_count,local_only_closure_count
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,5,5,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,4,4,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,22,22,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,5,5,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,15,15,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,31,31,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,19,19,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,51,51,EQUAL,0,False,False,False,TRACED_COMPLETE,40,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,117,117,EQUAL,0,False,False,False,TRACED_COMPLETE,111,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,42,42,EQUAL,0,False,False,False,TRACED_COMPLETE,31,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,5,5,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,4,4,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,22,22,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,5,5,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,14,14,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,15,15,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,42,42,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,104,104,EQUAL,0,False,False,False,TRACED_COMPLETE,80,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,36,36,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,5,5,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,4,4,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,22,22,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,5,5,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,14,14,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,15,15,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,42,42,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,104,104,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,3/10,21473099401200000281/200000000000000000000,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,36,36,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,5,5,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,4,4,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,22,22,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,5,5,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,15,15,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,31,31,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,19,19,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,51,51,EQUAL,0,False,False,False,TRACED_COMPLETE,40,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,117,117,EQUAL,0,False,False,False,TRACED_COMPLETE,111,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,DEADLINE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,42,42,EQUAL,0,False,False,False,TRACED_COMPLETE,31,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,5,5,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,4,4,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,22,22,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,5,5,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,14,14,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,15,15,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,42,42,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,104,104,EQUAL,0,False,False,False,TRACED_COMPLETE,80,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,FIXED_CW_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,36,36,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,5,5,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,4,4,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,22,22,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,5,5,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,14,14,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,15,15,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,42,42,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,104,104,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,3/10,1,v93-cfffce69e8-t00000-3b4a9aaf332f,RECURSIVE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,36,36,EQUAL,0,False,False,False,NOT_APPLICABLE_RECURSIVE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,28,28,EQUAL,0,False,False,False,TRACED_COMPLETE,25,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,9,9,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,7,7,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,11,11,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,8,8,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,31,31,EQUAL,0,False,False,False,TRACED_COMPLETE,28,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,DEADLINE_CARRY_IN,9,9,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,25,25,EQUAL,0,False,False,False,TRACED_COMPLETE,12,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,0,0,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,3,3,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,1,1,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,2,2,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,1,1,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,3,3,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,6,6,EQUAL,0,False,False,False,TRACED_COMPLETE,1,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,4,4,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,2,2,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,5,5,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,27,27,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
A,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,1/5,1,v93-21471487b7-t00000-40bc3958eb59,FIXED_CW_CARRY_IN,6,6,CANDIDATE_FOUND,CANDIDATE_FOUND,CERTIFIED,CERTIFIED,9,9,EQUAL,0,False,False,False,TRACED_COMPLETE,0,0
