taskset_id,U_norm,E0,analysis_variant,analysis_id,solver_status,certification_status,wall_clock_runtime_seconds,cpu_runtime_seconds,timeout,numeric_error,internal_conformance_failure
v93-u2-e0-t06-05cd2ffe43cd,0.6,0,CW_D,2ef22d3bb7872ae0f6466f1a8a972b04487842270c8d0bd74393d28698447b58,NO_CANDIDATE,NOT_CERTIFIED,0.145909092,0.140219309,False,False,False
v93-u2-e0-t06-05cd2ffe43cd,0.6,0,LOC_D,1c0d93e09f85f923963b11cd026b35e6331379ffa3eed577845a7ce00b22b2fb,NO_CANDIDATE,NOT_CERTIFIED,0.147865556,0.142929386,False,False,False
v93-u2-e0-t06-05cd2ffe43cd,0.6,0,CW_THETA_CW,9c1bde5038d1c54adf49512830ff0aad20e8ddac05ae1e9c62029984e6656a53,NO_CANDIDATE,NOT_CERTIFIED,0.144325135,0.139912325,False,False,False
v93-u2-e0-t06-05cd2ffe43cd,0.6,0,LOC_THETA_CW,d5471f118f386b94a198fd07de784c0d009419a0e9118b207cc6950765f4c89a,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.005900837,0.001589650,False,False,False
v93-u2-e0-t06-05cd2ffe43cd,0.6,0,LOC_THETA_LOC,ffa2bd67563cce010f9034e812094bd200df4d54c945f5cba2694617e6b75c61,NO_CANDIDATE,NOT_CERTIFIED,0.146749911,0.142031139,False,False,False
v93-u2-e0-t07-42029532ea37,0.6,0,CW_D,eabad1ab5c9bfb645633c94b7f99ac27b232f8a20ed7193422d9a674b2a09c2b,NO_CANDIDATE,NOT_CERTIFIED,0.208034938,0.203123237,False,False,False
v93-u2-e0-t07-42029532ea37,0.6,0,LOC_D,ab25070b9d965e05a66190f7e68501b19be0cc4b52c4cf366c42d9041973a88c,NO_CANDIDATE,NOT_CERTIFIED,0.194450226,0.189838053,False,False,False
v93-u2-e0-t07-42029532ea37,0.6,0,CW_THETA_CW,f62de3e912aad13e8cb85026079a63e7efa64525efbc5f7f49e1b7a6ca614695,NO_CANDIDATE,NOT_CERTIFIED,0.204837938,0.200471571,False,False,False
v93-u2-e0-t07-42029532ea37,0.6,0,LOC_THETA_CW,02957e16c0eb542093a009ac4c679dd21c4e7034fc6368edcb3ec652a0684106,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.005224456,0.001578127,False,False,False
v93-u2-e0-t07-42029532ea37,0.6,0,LOC_THETA_LOC,99434a2b6adfa14bfe8d83954b642e08cdb319368cf09ecb775503985c792d47,NO_CANDIDATE,NOT_CERTIFIED,0.198835676,0.194181437,False,False,False
v93-u2-e0-t08-0e62c8670e52,0.6,0,CW_D,4957e71cf2952507e4210a9f862e1acfcd30f4e3cc58b4a452faf92326683665,NO_CANDIDATE,NOT_CERTIFIED,0.385035846,0.379123046,False,False,False
v93-u2-e0-t08-0e62c8670e52,0.6,0,LOC_D,e66957f41c2ef4fb02ee1338b9f5427713e609e43ce55f4038f0595a96049a1b,NO_CANDIDATE,NOT_CERTIFIED,0.386904192,0.382564021,False,False,False
v93-u2-e0-t08-0e62c8670e52,0.6,0,CW_THETA_CW,ad841deb220f0a5647536d6c51c6735c7ef055b5e4eaf4f2a8dcb8c0addef486,NO_CANDIDATE,NOT_CERTIFIED,0.387688763,0.382914520,False,False,False
v93-u2-e0-t08-0e62c8670e52,0.6,0,LOC_THETA_CW,0104824e2aee540a2a18562c87200a27f6d3d0ae8c4637bd067bcb83d0847a03,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.005930804,0.001715468,False,False,False
v93-u2-e0-t08-0e62c8670e52,0.6,0,LOC_THETA_LOC,b44093c0019d7d65987d527ad6a7386138ca36344b3adce2981d528b0bbc1495,NO_CANDIDATE,NOT_CERTIFIED,0.413322768,0.409037451,False,False,False
v93-u2-e0-t09-e09a27db06a2,0.6,0,CW_D,2a3a4e38ed504fcd8a6256dc21a96fe0950261163b0ede2c44dd32e05a893a4e,NO_CANDIDATE,NOT_CERTIFIED,0.229720929,0.224295878,False,False,False
v93-u2-e0-t09-e09a27db06a2,0.6,0,LOC_D,a48e36ecd2cdc4722f5a08ba776d0a08b1a903ae4ca8276510d47be9b7c3a771,NO_CANDIDATE,NOT_CERTIFIED,0.220328948,0.215602566,False,False,False
v93-u2-e0-t09-e09a27db06a2,0.6,0,CW_THETA_CW,6ba7d29efe9361e65a751457f64a65d8b1c8413e3fd29597720aeb6239529cfb,NO_CANDIDATE,NOT_CERTIFIED,0.214501254,0.210353174,False,False,False
v93-u2-e0-t09-e09a27db06a2,0.6,0,LOC_THETA_CW,a6269b9b6025edc581cd1734b982b729a603363844b14e5c0fbd0d1ebdc5c1b0,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.006179206,0.002023363,False,False,False
v93-u2-e0-t09-e09a27db06a2,0.6,0,LOC_THETA_LOC,9d3f1bc46c2e05c8f088363189e4d256fbb9c3446db3d780fbe1d37833bf7e6e,NO_CANDIDATE,NOT_CERTIFIED,0.232751558,0.227839962,False,False,False
v93-u2-e1-t00-0dbe5034b87f,0.6,1,CW_D,f23c6d60ef1305bd8f50ffe12f1e1d7637d9b82e618c18d3e769c0d8501f705e,TIMEOUT,NOT_CERTIFIED,15.059551296,15.053772440,True,False,False
v93-u2-e1-t00-0dbe5034b87f,0.6,1,LOC_D,a8bd2bd6ae6bcfe20a1d9bcb736e70bfe8ba456fb1d7d0156b0b0560de14e4c3,TIMEOUT,NOT_CERTIFIED,15.168618984,15.163690715,True,False,False
v93-u2-e1-t00-0dbe5034b87f,0.6,1,CW_THETA_CW,d4c2f163148a93382f61a7d5f200abc125e64058fc74936f0a15fa907017ead5,NO_CANDIDATE,NOT_CERTIFIED,12.276218863,12.271153630,False,False,False
v93-u2-e1-t00-0dbe5034b87f,0.6,1,LOC_THETA_CW,c9b63778412cee26fc61ecf5a835f43ea67341ad6003c03c3412c315b1cd7d76,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.005359750,0.001668159,False,False,False
v93-u2-e1-t00-0dbe5034b87f,0.6,1,LOC_THETA_LOC,3da001d07757925267d47d694b848c3f49dfe2ece4506892dfa79f486a9feb72,NO_CANDIDATE,NOT_CERTIFIED,12.480315530,12.475465466,False,False,False
v93-u2-e1-t01-6697f33949cc,0.6,1,CW_D,82cb6e0012117d71c447668712bc7540a9bd1f8e01114973a35ba647cd84a304,NO_CANDIDATE,NOT_CERTIFIED,8.223630594,8.218634547,False,False,False
v93-u2-e1-t01-6697f33949cc,0.6,1,LOC_D,087dca058c62acf6a2b6b6635140ee39831e9c89e92bbf908fbfded76cd8197c,NO_CANDIDATE,NOT_CERTIFIED,8.050360907,8.045458626,False,False,False
v93-u2-e1-t01-6697f33949cc,0.6,1,CW_THETA_CW,24bdcf5fb10951afc96c2d9c3dfadfae880a16f6ce0905494ff0aa3a713f7733,COMPLETED,CERTIFIED_TASKSET,8.752917189,8.748467618,False,False,False
v93-u2-e1-t01-6697f33949cc,0.6,1,LOC_THETA_CW,927a6766a24c26d06c0082a87994fe0c0c09980f5e57580d090339be99f097e7,COMPLETED,CERTIFIED_TASKSET,8.994075604,8.989428673,False,False,False
v93-u2-e1-t01-6697f33949cc,0.6,1,LOC_THETA_LOC,1c6176c178d6fada9d97d5e70613493985d8c1201fe20fac83552cbff71a576d,COMPLETED,CERTIFIED_TASKSET,8.949290822,8.944330575,False,False,False
v93-u2-e1-t02-469bf33097c0,0.6,1,CW_D,75c69759020e4616551c5896b9ea4f8b29fccd6f700393e4a0adac1ffa7789dd,NO_CANDIDATE,NOT_CERTIFIED,3.883534141,3.877250570,False,False,False
v93-u2-e1-t02-469bf33097c0,0.6,1,LOC_D,19822493754128f8efbad8644d12849091044fc89ecb57b1cbda1125a3894a51,NO_CANDIDATE,NOT_CERTIFIED,4.226879307,4.220191075,False,False,False
v93-u2-e1-t02-469bf33097c0,0.6,1,CW_THETA_CW,499cebe755d80dc1f1b3b2118fb02e09831148bd59e235fd35281757895c2ca9,COMPLETED,CERTIFIED_TASKSET,3.213403996,3.208560494,False,False,False
v93-u2-e1-t02-469bf33097c0,0.6,1,LOC_THETA_CW,0e94958358eb49c886371e530bc268237195a9d0cdf17a3e5138a61983c69e16,COMPLETED,CERTIFIED_TASKSET,3.102074231,3.097395964,False,False,False
v93-u2-e1-t02-469bf33097c0,0.6,1,LOC_THETA_LOC,f1e19b5e7cec880512a16292892475c396c4989a3ac70284c4ddcdd4f1a17e73,COMPLETED,CERTIFIED_TASKSET,3.177014865,3.170977327,False,False,False
v93-u2-e1-t03-d280354cc2e9,0.6,1,CW_D,d3a5ba6e050e20ffd1b63452690c3de3afc0e04df6bb70c7212bd88211e0bf28,TIMEOUT,NOT_CERTIFIED,15.127898901,15.121671697,True,False,False
v93-u2-e1-t03-d280354cc2e9,0.6,1,LOC_D,6820646931e8eb40370a9fd50af3af5df7a3c1c6a36d934fe7a4e3f1451dda50,TIMEOUT,NOT_CERTIFIED,15.063835786,15.058904987,True,False,False
v93-u2-e1-t03-d280354cc2e9,0.6,1,CW_THETA_CW,0366260d0250fa08247f8cd710908f9e3d12d90cf29d7d475e209d7ced693717,TIMEOUT,NOT_CERTIFIED,15.025198910,15.019398745,True,False,False
v93-u2-e1-t03-d280354cc2e9,0.6,1,LOC_THETA_CW,f5251a3019dcd91a60bf4a34b485221fed2a38ad1051a9b7cb2b3953591884d8,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.005765395,0.001707443,False,False,False
v93-u2-e1-t03-d280354cc2e9,0.6,1,LOC_THETA_LOC,26f842e2283a517c7b1fef4a7fe4346292e432d6095cf863f48eee09597a7d1c,TIMEOUT,NOT_CERTIFIED,15.045003613,15.039205507,True,False,False
v93-u2-e1-t04-23bfb5baae6d,0.6,1,CW_D,52d8923a1296f0d2d1e739ef5fe625ef9183383b71faa6080250c287e62341c6,TIMEOUT,NOT_CERTIFIED,15.118474692,15.112858108,True,False,False
v93-u2-e1-t04-23bfb5baae6d,0.6,1,LOC_D,5c7b364571c625194ca46e16a78ff0700248885199f20f06e9f87eefd4a08fe8,TIMEOUT,NOT_CERTIFIED,15.018212703,15.013302100,True,False,False
v93-u2-e1-t04-23bfb5baae6d,0.6,1,CW_THETA_CW,1ebe2489fa20cb74d5f0ae039666c04a5bacd66fdd515be8a7b37d7d2c73a24d,TIMEOUT,NOT_CERTIFIED,15.040061208,15.034715740,True,False,False
v93-u2-e1-t04-23bfb5baae6d,0.6,1,LOC_THETA_CW,eb8a6b6ba1d76c6c183ef96aade01d557385410038c6e58ceba8ae30a01a0041,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.006034149,0.001700259,False,False,False
v93-u2-e1-t04-23bfb5baae6d,0.6,1,LOC_THETA_LOC,a74fc102b9ba4b95e98acf1911f81eca26348f2b377fa52d1a777c3ecaf8a46e,TIMEOUT,NOT_CERTIFIED,15.057721915,15.049565154,True,False,False
v93-u2-e1-t05-dc67e79d415a,0.6,1,CW_D,5f78c1406b5348116645adfd17a2085fd62be5828cff3a256f2778a3ba8e9242,TIMEOUT,NOT_CERTIFIED,15.126584972,15.119283786,True,False,False
v93-u2-e1-t05-dc67e79d415a,0.6,1,LOC_D,e05818f41396d88176fc32f4a359c560691b64b273b29f9b792c92417783e625,TIMEOUT,NOT_CERTIFIED,15.144272571,15.138941107,True,False,False
v93-u2-e1-t05-dc67e79d415a,0.6,1,CW_THETA_CW,d94f03e28c4556b6394464c6f5cb5cce7e06c2d2b7b436327e68a262e97327f3,TIMEOUT,NOT_CERTIFIED,15.083233024,15.078036691,True,False,False
v93-u2-e1-t05-dc67e79d415a,0.6,1,LOC_THETA_CW,06e86def92e7a16883acf43e8e7d3c15e71e39d02642ff0e5017f1dd0d9fc05c,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.006576746,0.001744082,False,False,False
v93-u2-e1-t05-dc67e79d415a,0.6,1,LOC_THETA_LOC,1b57dccfde74c5cfb12995da2f4f4e816a7a4c217cc57d147639f5b10ee21372,TIMEOUT,NOT_CERTIFIED,15.044061638,15.038763915,True,False,False
v93-u2-e1-t06-74861e481f42,0.6,1,CW_D,72f440b6c390ec1eaca92dc9c6c8fabf1489b3091f60ac927169032c7281c206,COMPLETED,CERTIFIED_TASKSET,13.665541069,13.658554773,False,False,False
v93-u2-e1-t06-74861e481f42,0.6,1,LOC_D,35f4472695b05d61b9668d65b726de960d0e7f8cbc5d5854e592d4bcfec3014a,COMPLETED,CERTIFIED_TASKSET,13.522390241,13.517516052,False,False,False
v93-u2-e1-t06-74861e481f42,0.6,1,CW_THETA_CW,c3bfcd6bf2f2b52dbab8be4e3faccb2eab421ddeaf6b02fc49bf890bef074911,COMPLETED,CERTIFIED_TASKSET,10.847151226,10.841555896,False,False,False
v93-u2-e1-t06-74861e481f42,0.6,1,LOC_THETA_CW,75f3665a0a2c97d96a7ecb5c1fca1681d5e06bd1ac283ed47436245979b091b2,COMPLETED,CERTIFIED_TASKSET,10.810016682,10.805098924,False,False,False
v93-u2-e1-t06-74861e481f42,0.6,1,LOC_THETA_LOC,2c07bee495b7489d550589c7b0fdef3563d6cd51e8010eb694643836596a771e,COMPLETED,CERTIFIED_TASKSET,11.562295004,11.556688009,False,False,False
v93-u2-e1-t07-1de316c64ec8,0.6,1,CW_D,4bac2b9251d442bc2f56a2f6628fad368c38bf5297cfb41836ec7850b7adc3b4,NO_CANDIDATE,NOT_CERTIFIED,6.565010094,6.559416482,False,False,False
v93-u2-e1-t07-1de316c64ec8,0.6,1,LOC_D,7fe1eeeb5f757042da588c0482a9eea013cb5a31c07b9eae63753da2ff39deb7,NO_CANDIDATE,NOT_CERTIFIED,6.357364124,6.352397928,False,False,False
v93-u2-e1-t07-1de316c64ec8,0.6,1,CW_THETA_CW,83122e48f9ec2d8c563663583c9e2eda3c85f41716f4cabdbf1419615d93e50d,COMPLETED,CERTIFIED_TASKSET,14.304402830,14.298137205,False,False,False
v93-u2-e1-t07-1de316c64ec8,0.6,1,LOC_THETA_CW,b2c1dbc3b8307548511959b2009d1d6092c811fe51161684084e72fcf73cf8da,TIMEOUT,NOT_CERTIFIED,15.016202932,15.010831837,True,False,False
v93-u2-e1-t07-1de316c64ec8,0.6,1,LOC_THETA_LOC,38cd87f510dbbc7d14b613aae36e86da5c1bfb7b8aa710a8286ee20d02f70226,TIMEOUT,NOT_CERTIFIED,15.009236564,15.001816387,True,False,False
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,CW_D,6bf9add17d889c33441e493997b070ec1d7dbaebde71add4b9173591872d3d1b,TIMEOUT,NOT_CERTIFIED,15.028282887,15.022166613,True,False,False
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,LOC_D,36ef0fbb1bdb4bcfb7e44b1b5c1e23325a7fe13dda43d3ff21e5df7f6903bfe9,TIMEOUT,NOT_CERTIFIED,15.176579719,15.171202648,True,False,False
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,CW_THETA_CW,7c2423348be503933575a6b70fb3e360d972039ee1a6b7318579f97ce9acb5ee,TIMEOUT,NOT_CERTIFIED,15.257387920,15.251375107,True,False,False
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,LOC_THETA_CW,315305a3563c585cbad6350968a8db4a7321f8e3fab46bdc1756775389fd95dc,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.006308751,0.001689619,False,False,False
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,LOC_THETA_LOC,2ddbfeb995e137dc977bd4ccacf9772cb75fb82045c490cd3ff41087fd9f2d1b,TIMEOUT,NOT_CERTIFIED,15.262919041,15.256277302,True,False,False
v93-u2-e1-t09-578372cb5af5,0.6,1,CW_D,be5da115ab75ec61e8c1468842e625941260d971a1b6c87e4fad9bee06e71361,NO_CANDIDATE,NOT_CERTIFIED,11.359210422,11.351655262,False,False,False
v93-u2-e1-t09-578372cb5af5,0.6,1,LOC_D,9ae35b53f0fb624a1d4c8f94e648a1b299c2122215c16461e5be3725be37e44a,NO_CANDIDATE,NOT_CERTIFIED,11.676332382,11.669421437,False,False,False
v93-u2-e1-t09-578372cb5af5,0.6,1,CW_THETA_CW,f010b11c6dda94c3ea788d14cbbd5cda5c019383103edf619d50da7757c3aed0,TIMEOUT,NOT_CERTIFIED,15.008960812,15.002810944,True,False,False
v93-u2-e1-t09-578372cb5af5,0.6,1,LOC_THETA_CW,ebe4c59f121ece05f67b1322d4317bfca19e881eeb5bee9224406505d8a0eb5e,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,0.008521185,0.002609296,False,False,False
v93-u2-e1-t09-578372cb5af5,0.6,1,LOC_THETA_LOC,16628e337e4365c2767408bab9b58860dc6586af69915a0d3b93250c04303c00,TIMEOUT,NOT_CERTIFIED,15.008911640,15.003272252,True,False,False
