taskset_id,U_norm,E0,relation,task_id,priority_rank,complete_candidate,local_candidate,improvement,status,common_task_count,tighter_count,equal_count,violation_count,maximum_improvement,mean_improvement
v93-u2-e1-t07-1de316c64ec8,0.6,1,DEADLINE_CARRY_IN,5,5,68,68,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,FIXED_CW_CARRY_IN,0,0,20,20,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,FIXED_CW_CARRY_IN,1,1,4,4,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,FIXED_CW_CARRY_IN,2,2,5,5,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,FIXED_CW_CARRY_IN,3,3,14,14,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,FIXED_CW_CARRY_IN,4,4,14,14,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,FIXED_CW_CARRY_IN,5,5,59,59,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,FIXED_CW_CARRY_IN,6,6,89,89,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,FIXED_CW_CARRY_IN,7,7,38,38,0,EQUAL,8,0,8,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,RECURSIVE_CARRY_IN,0,0,20,20,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,RECURSIVE_CARRY_IN,1,1,4,4,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,RECURSIVE_CARRY_IN,2,2,5,5,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,RECURSIVE_CARRY_IN,3,3,14,14,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,RECURSIVE_CARRY_IN,4,4,14,14,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,RECURSIVE_CARRY_IN,5,5,59,59,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,RECURSIVE_CARRY_IN,6,6,89,89,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,RECURSIVE_CARRY_IN,7,7,38,38,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t07-1de316c64ec8,0.6,1,RECURSIVE_CARRY_IN,8,8,104,104,0,EQUAL,9,0,9,0,0,0
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,DEADLINE_CARRY_IN,0,0,2,2,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,DEADLINE_CARRY_IN,1,1,21,21,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,DEADLINE_CARRY_IN,2,2,34,34,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,DEADLINE_CARRY_IN,3,3,37,37,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,DEADLINE_CARRY_IN,4,4,41,41,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,RECURSIVE_CARRY_IN,0,0,2,2,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,RECURSIVE_CARRY_IN,1,1,21,21,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,RECURSIVE_CARRY_IN,2,2,34,34,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,RECURSIVE_CARRY_IN,3,3,37,37,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t08-17ccce2d4ba7,0.6,1,RECURSIVE_CARRY_IN,4,4,39,39,0,EQUAL,5,0,5,0,0,0
v93-u2-e1-t09-578372cb5af5,0.6,1,DEADLINE_CARRY_IN,0,0,29,29,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t09-578372cb5af5,0.6,1,DEADLINE_CARRY_IN,1,1,7,7,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t09-578372cb5af5,0.6,1,DEADLINE_CARRY_IN,2,2,4,4,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t09-578372cb5af5,0.6,1,DEADLINE_CARRY_IN,3,3,42,42,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t09-578372cb5af5,0.6,1,DEADLINE_CARRY_IN,4,4,45,45,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t09-578372cb5af5,0.6,1,DEADLINE_CARRY_IN,5,5,71,71,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t09-578372cb5af5,0.6,1,FIXED_CW_CARRY_IN,,,,,,NOT_APPLICABLE,0,0,0,0,,
v93-u2-e1-t09-578372cb5af5,0.6,1,RECURSIVE_CARRY_IN,0,0,29,29,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t09-578372cb5af5,0.6,1,RECURSIVE_CARRY_IN,1,1,7,7,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t09-578372cb5af5,0.6,1,RECURSIVE_CARRY_IN,2,2,4,4,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t09-578372cb5af5,0.6,1,RECURSIVE_CARRY_IN,3,3,42,42,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t09-578372cb5af5,0.6,1,RECURSIVE_CARRY_IN,4,4,41,41,0,EQUAL,6,0,6,0,0,0
v93-u2-e1-t09-578372cb5af5,0.6,1,RECURSIVE_CARRY_IN,5,5,60,60,0,EQUAL,6,0,6,0,0,0
